product_id,title,brand,quantity,unit,category,min_price,max_price,match_count
40ae3267-9fd7-46e2-8b3a-f61f10d3aa2e,PANASONIC HAND BLENDER MX-SS1BTZ,PANASONIC,1.0,unit,Electronics,16500.0,16500.0,2
17fc7a3e-e2aa-4f44-a7b9-a29253a8cf23,WEST POINT HAIR TRIMMER WF6613,WEST,1.0,unit,Electronics,3995.0,3995.0,2
9e135901-b991-41cf-a855-f80e3babc7da,YANDOU MAN SHAVER SV-W301U,YANDOU,1.0,unit,Electronics,1495.0,1495.0,2
de8f8287-9155-4c01-a177-2c637fbf213e,VGR HAIR CLIPPER V176,VGR,1.0,unit,Electronics,2695.0,2695.0,2
3018d14c-2a51-4307-bfba-4f88d6a4ed81,CERTEEZA BATHROOM SCALE GS815,CERTEEZA,1.0,unit,Electronics,2995.0,2995.0,2
0fe3e384-27c4-49e1-adf9-8f97cc0e9647,WEST POINT JUICER BLENDER GRINDER 8824,WEST,1.0,unit,Electronics,12900.0,12900.0,2
5dcbba35-3588-471c-a1e4-f491c48559d6,PANASONIC HANDY GARMENTS STEAMER NI-GHD015,PANASONIC,1.0,unit,Electronics,14900.0,14900.0,2
de0671fe-8f1b-46d7-a4a1-b5302bb1feb3,PHILIPS BEARD TRIMMER BT3232/15,PHILIPS,1.0,unit,Electronics,11900.0,11900.0,2
41de647f-f82b-408b-b43d-a9f7a130fa1f,REMINGTON HAIR DRYER 5000,REMINGTON,1.0,unit,Electronics,10200.0,10200.0,2
5952de6d-1bf7-4c64-82be-ebdea532a49d,WEST POINT VACUUM CLEANER 231,WEST,1.0,unit,Electronics,13900.0,13900.0,2
eec992d6-a0d4-4062-92fb-f2a9c15ba71d,PHILIPS KETTLE 9307,PHILIPS,1.0,unit,Electronics,11900.0,11900.0,2
b7e65b05-1a75-4af1-9508-231fd4855b17,PHILIPS TRIMMER BRT383,PHILIPS,1.0,unit,Electronics,9900.0,9900.0,2
2dc76481-0310-4c24-b060-62cba980de97,DINGLING TRIMMER RF601C,DINGLING,1.0,unit,Electronics,2495.0,2495.0,2
3d5a3966-b445-40f6-ab83-1954bb6d13e4,BRAUN HAND BLENDER 10.001M,BRAUN,1.0,unit,Electronics,11500.0,11500.0,2
050632e5-6690-4379-aeeb-1ed190803b81,PHILIPS EPILATOR BRE710/01,PHILIPS,1.0,unit,Electronics,29900.0,29900.0,2
58be30b1-588f-4296-bacc-94995859b77b,PHILIPS IRON HD1172 PC,PHILIPS,1.0,unit,Electronics,6500.0,6500.0,2
029998e8-f963-4d1c-8d0a-68c85b5430ae,REMINGTON HAIR CURLER C15519,REMINGTON,1.0,unit,Electronics,9900.0,9900.0,2
8ef53776-9d3f-4688-b7f9-8ed56bdc3547,PANASONIC TRIMMER ER206,PANASONIC,1.0,unit,Electronics,9900.0,9900.0,2
0299081a-8643-4415-8c85-9456cfd01773,AEROSOL DISPENSER LED WITH ADAPTER,AEROSOL,1.0,unit,Electronics,2995.0,2995.0,2
409e5b1c-50e5-414e-b323-f4bdeca88745,PHILIPS TOASTER HD2581,PHILIPS,1.0,unit,Electronics,11900.0,11900.0,2
b70d7845-aa1f-4272-ae3e-aefa3187073f,DINGLING TRIMMER ORIGINAL RF-601,DINGLING,1.0,unit,Electronics,2895.0,2895.0,2
5e7779ad-d31c-4066-950f-ec892fea8627,WEST POINT HANDY GARMENTS STEAMER WF1353,WEST,1.0,unit,Electronics,9500.0,9500.0,2
9a5f82ca-dbd7-4ee1-b79d-efd08a44a669,VGR HAIR TRIMMER V961,VGR,1.0,unit,Electronics,2795.0,2795.0,2
b6b6165b-b1fb-4042-98df-904f9383b99d,PANASONIC HAND MIXER MKGH3,PANASONIC,1.0,unit,Electronics,11900.0,11900.0,2
5f5331a2-6e3a-495d-9028-dba5c8cab54b,WEST POINT IRON DRY WF772,WEST,1.0,unit,Electronics,5900.0,5900.0,2
42a01e3b-809e-4a6e-a898-b91b2183152b,KENWOOD SANDWICH MAKER SMM00.000SL,KENWOOD,1.0,unit,Electronics,8900.0,8900.0,2
6cd2d660-81c8-4fb5-8719-6d5c9db6fb2d,PHILIPS HAIR DRYER BHD-351,PHILIPS,1.0,unit,Electronics,11900.0,11900.0,2
4efe29d6-d5bc-447d-a73b-172c6826b3b4,PANASONIC BLENDER MX-EG3351,PANASONIC,1.0,unit,Electronics,17900.0,17900.0,2
48456d1d-864c-44fd-bc9e-51d6e5ed8a24,WEST POINT HAND BLENDER 9916,WEST,1.0,unit,Electronics,7900.0,7900.0,2
066f0be6-7422-4a2c-971b-37ce2bd317f5,VGR TRIMMER PRECISION V055,VGR,1.0,unit,Electronics,2695.0,2695.0,2
0d7be3a2-bee6-4e03-9612-b76dac633c46,G.F.C AIR PURIFIER MODEL GF-400,G.F.C,1.0,unit,Electronics,38900.0,38900.0,2
a83f4bfb-3a44-42e0-b6db-950bac85c003,RAYS SANDWICH MAKER 3IN1 SM3000,RAYS,1.0,unit,Electronics,11500.0,11500.0,2
594f66a3-dd95-4f19-a7f0-10d06e625a36,WEST POINT HAND MIXER 9805,WEST,1.0,unit,Electronics,6900.0,6900.0,2
475aaa69-9592-486a-adc8-f6643b03ee94,CERTEZA AIR HUMDIFIER HF507 BASIC,CERTEZA,1.0,unit,Electronics,11500.0,11500.0,2
860dc5d2-9094-4f8e-8efa-559c1f50da9a,BEURER FACIAL HAIR REMOVER HL16,BEURER,1.0,unit,Electronics,4995.0,4995.0,2
eea41a89-1c24-4611-b6c3-17750ace15c5,PANASONIC ELECTRIC SHAVER RECHARGEABLE SA40,PANASONIC,1.0,unit,Electronics,11900.0,11900.0,2
36f5be12-d938-406f-a558-40f183b0ec9c,PHILIPS KETTLE HD9350 BASIC,PHILIPS,1.0,unit,Electronics,12900.0,12900.0,2
9c841782-6bb6-451b-84a4-e8fca5236b3b,PANASONIC HAND BLENDER MXGS1,PANASONIC,1.0,unit,Electronics,13900.0,13900.0,2
5ed3952c-cb1d-4cac-9383-3750f9146aa8,REMINGTON CURLER 6525,REMINGTON,1.0,unit,Electronics,11500.0,11500.0,2
a4dac631-2bfa-4017-83ed-4fb59692b419,KENWOOD CITRUS PRESS JE290 PC,KENWOOD,1.0,unit,Electronics,9900.0,9900.0,2
3d27c1c2-a484-43f0-bb5b-c7e9a2b16985,WEST POINT INSECT KILLER 7110,WEST,1.0,unit,Electronics,10500.0,10500.0,2
7ca06131-8a93-4842-902b-21fa9b5c1d08,ELECTRIC SAFE IR 20,ELECTRIC,1.0,unit,Electronics,8900.0,8900.0,2
86eebc3f-de2d-4aeb-9621-db8365bd3c98,WEST POINT CERAMIC COOKER 152,WEST,1.0,unit,Electronics,15900.0,15900.0,2
025fb719-2558-4f28-b0b2-33af610c33a7,WEST POINT DRY IRON 90B,WEST,1.0,unit,Electronics,5900.0,5900.0,2
7078c15e-e3d8-494d-90d0-d0a113f6c7fd,DOOR BELL IR D615,DOOR,1.0,unit,Electronics,1395.0,1395.0,2
a596339f-e35b-467e-80cc-dbd1baed64f3,YESO MOSQUITO RCKET 785,YESO,1.0,unit,Electronics,1995.0,1995.0,2
ac490f09-f904-491b-9fc1-0ce5a1ecf6cb,REMINGTON CURLER AS7580 ES1,REMINGTON,1.0,unit,Electronics,20900.0,20900.0,2
45a7d083-fe1f-42fd-a5e3-e6766e71dd0f,BRAUN HAND BLENDER MQ3000,BRAUN,1.0,unit,Electronics,15900.0,15900.0,2
52adacbc-7c65-43a5-a04c-912cf85975c1,WEST POINT HAIR DRYER WF6260,WEST,1.0,unit,Electronics,5400.0,5400.0,2
6f45d925-e629-4428-ba85-5349b29173d5,BEURER KITCHEN SCALE KS51,BEURER,1.0,unit,Electronics,6900.0,6900.0,2
7e5c73f0-aad6-4e91-a131-a5ca5fcb367f,WEST POINT FOOD PROCESSOR 8815,WEST,1.0,unit,Electronics,18900.0,18900.0,2
7e2d14b4-fb4f-4b7c-ae35-3c78c0f86465,PHILIPS TRIMMER 3206,PHILIPS,1.0,unit,Electronics,9900.0,9900.0,2
0318a290-869f-49d8-ab49-7721b7b7b8c5,PANASONIC ELECTRIC KETTLE NC-K301,PANASONIC,1.0,unit,Electronics,14900.0,14900.0,2
3f045b46-c3e8-4147-9bc7-e731199f2835,WEST POINT BLENDER WF738,WEST,1.0,unit,Electronics,5900.0,5900.0,2
bee7262b-7eeb-45dc-8aaa-391095f4b786,PANASONIC BLENDER MX-MG 5321 WHITE,PANASONIC,1.0,unit,Electronics,22900.0,22900.0,2
185c0464-ff6c-40fd-b939-8800f2ccba76,PHILIPS GARMENTS STEAMER STE1020/46,PHILIPS,1.0,unit,Electronics,24900.0,24900.0,2
423f72a8-f49f-42af-83b4-5a6537b71086,PHILIPS HAIR STYLER BHH880,PHILIPS,1.0,unit,Electronics,16900.0,16900.0,2
bc301e86-d8a4-4a7a-aeef-fff27bfc227a,PHILIPS HAND MIXER HR3704/11,PHILIPS,1.0,unit,Electronics,11900.0,11900.0,2
ae9c8a95-e0f7-47c5-a3d0-951aa67b1d8e,BEURER LUGGAGE SCALE LS10,BEURER,1.0,unit,Electronics,3995.0,3995.0,2
3562ca58-6fde-4edb-9400-08343eb86798,WEST POINT JUICER 1833,WEST,1.0,unit,Electronics,11900.0,11900.0,2
83ddf4ca-563b-458a-a5e6-744039f4f32e,PHILIPS TRIMMER 3747,PHILIPS,1.0,unit,Electronics,13900.0,13900.0,2
c61fcfb5-89bb-4d54-9401-af3c7aaac3f3,WEST POINT JUICER WF8813,WEST,1.0,unit,Electronics,12900.0,12900.0,2
6254abda-ca09-4ad9-9ca1-90dcbb4fa195,BRAUN CITRUS JUICER CJ3050BK,BRAUN,1.0,unit,Electronics,13900.0,13900.0,2
9e1f68f6-5f3d-41a7-affa-0716af8be519,PANASONIC STEAM IRON NI-S430,PANASONIC,1.0,unit,Electronics,11500.0,11500.0,2
e5d266e8-c8a0-4679-8da3-7049d051cd76,WEST POINT FULL APPLE JUICER WF1846,WEST,1.0,unit,Electronics,26900.0,26900.0,2
a56acceb-55d0-45cb-807c-24531e66dbe7,BEURER SCALE BATHROOM MAX LOAD MS01 PC,BEURER,1.0,unit,Electronics,3800.0,3800.0,2
db369e64-5263-48e7-8246-13d9c1d002f1,REMINGTON HAIR STRAIGHTNING BRUSH 7400,REMINGTON,1.0,unit,Electronics,14200.0,14200.0,2
dc8df410-c5aa-4cd0-9df1-5a8bef6ce5cc,BEURER BODY MASSAGER MG79,BEURER,1.0,unit,Electronics,6900.0,6900.0,2
08b631e5-c53e-4b61-ab67-3aaf0f85691c,REMINGTON HAIR CURLING ROD CI96,REMINGTON,1.0,unit,Electronics,15500.0,15500.0,2
c85941c3-2a3b-422d-8e1f-7b58331a2851,DOOR BELL IR D3920,DOOR,1.0,unit,Electronics,2295.0,2295.0,2
5befa307-4ed4-41c6-b330-d755489ab19e,BEURER KITCHEN SCALE KS19 BASIC,BEURER,1.0,unit,Electronics,3900.0,3900.0,2
cd47579d-35cf-4091-8c13-5a9725f84dd0,REMINGTON BODY TRIMMER BHT250,REMINGTON,1.0,unit,Electronics,11500.0,11500.0,2
ded2410b-666b-4527-8af3-b3e987e29806,BRAUN FOOD PROCESSOR PUREASE FP3132,BRAUN,1.0,unit,Electronics,31900.0,31900.0,2
2d7fa621-bcd8-4848-ac7b-69378fc9fa7b,WEST POINT KITCHEN ROBOT 506,WEST,1.0,unit,Electronics,14900.0,14900.0,2
9ad55998-42b1-4dbd-abec-7e70846be349,CERTEEZA DIAGNOSTIC SCALE BF860,CERTEEZA,1.0,unit,Electronics,4500.0,4500.0,2
d4c06a34-b0a2-4773-9d01-f59f49620566,GEEPAS TOWER HEATER PTC 1700W/2400W GRH28573P,GEEPAS,1.0,unit,Electronics,12900.0,12900.0,2
cba30992-525d-44f7-8ef0-9d650e4ed3b5,WEST POINT SANDWICH TOASTER 636,WEST,1.0,unit,Electronics,5900.0,5900.0,2
557bfb2d-4bcc-4dd1-b208-7c357627c6d1,PANASONIC STEAM IRON NI-U450,PANASONIC,1.0,unit,Electronics,16500.0,16500.0,2
527224fb-676a-4996-aaad-a9a3cffcecc5,REMINGTON HAIR CRIMPER S3580,REMINGTON,1.0,unit,Electronics,14900.0,14900.0,2
593d33bf-b483-489c-a4f5-3ad4556c049e,PHILIPS IRON DST3011,PHILIPS,1.0,unit,Electronics,14900.0,14900.0,2
f8a38a14-6a27-4547-8c9a-8732a113c39a,PANASONIC PHONE CHINA 880,PANASONIC,1.0,unit,Electronics,3900.0,3900.0,2
f06a3b3a-861b-4b9f-9f86-9654703d30f6,HEAVY DUTY GRINDER QE100 PC,HEAVY,1.0,unit,Electronics,12900.0,12900.0,2
f17ff66e-39a4-45c2-8918-96a9f5018b2f,MOEL CRI CRI MEDIUM 309,MOEL,1.0,unit,Electronics,30900.0,30900.0,2
1f4506c3-6a6b-4d04-b88e-6c93421d02bc,REMINGTON GROOM KIT PG6130,REMINGTON,1.0,unit,Electronics,11500.0,11500.0,2
fb20dbc3-c722-4b84-ad57-40ec40b66316,WEST POINT HAIR CLIPPER 6713,WEST,1.0,unit,Electronics,3995.0,3995.0,2
299b8f66-a5ae-41c5-8112-8d7beedd24b4,WEST POINT HUMIDIFIER 1201,WEST,1.0,unit,Electronics,13500.0,13500.0,2
f99bc592-85e9-4226-b381-bb235f3f3776,PHILIPS SANDWICH MAKER HD2350,PHILIPS,1.0,unit,Electronics,19900.0,19900.0,2
ae4c9e35-0e07-4861-aeef-b67d882472fa,BEURER BATHROOM SCALE PS25,BEURER,1.0,unit,Electronics,4900.0,4900.0,2
7dee3b1c-1246-438f-b0e2-615ae5039004,BRAUN FOOD PROCESSOR FP3235,BRAUN,1.0,unit,Electronics,45900.0,45900.0,2
48cf25d0-50f5-4803-9531-4cf1468f3b19,WEST POINT FACE STEAMER 614,WEST,1.0,unit,Electronics,3995.0,3995.0,2
e19591e5-47e4-4215-8c86-f285c0cd9828,WEST POINT BLENDER 367,WEST,1.0,unit,Electronics,9900.0,9900.0,2
cb4f431a-ef0c-42d6-abe8-5a73a34ee805,PHILIPS LADY SHAVER BRL136/00,PHILIPS,1.0,unit,Electronics,16900.0,16900.0,2
80c7189b-c5f1-4ae7-a9de-41ee218a9cde,RAF KITCHEN SCALE IR R10004,RAF,1.0,unit,Electronics,2295.0,2295.0,2
a175db2d-bbf9-4eeb-ac4d-c9a1dcf5193e,MIDAS WATER DISPENSER WD-1080,MIDAS,1.0,unit,Electronics,38900.0,38900.0,2
a30fd01a-5328-4011-b11b-e66b8a336ec1,BEURER AIR PURIFIER LR210,BEURER,1.0,unit,Electronics,39900.0,39900.0,2
31710bb5-329e-4d5a-983e-cf513db2c8b5,PEL WATER DISPENSER SMART PWD315,PEL,1.0,unit,Electronics,35900.0,35900.0,2
29111f74-4b40-4b18-b9d9-3aaa986cac20,MIDAS HOT PLATE M1-1,MIDAS,1.0,unit,Electronics,13900.0,13900.0,2
7dce6b37-d988-4eb9-aa7d-e224f37d40c1,WEST POINT TOASTER 2532,WEST,1.0,unit,Electronics,7900.0,7900.0,2
11aef430-e62e-4d59-a387-5c8de7eac2f2,WEST POINT BATHROOM SCALE 7008,WEST,1.0,unit,Electronics,4795.0,4795.0,2
341eced4-ae0f-4a46-8f4d-8cdca95c8eef,LEXICAL WAFFLE MAKER 750W IR LWM-2401,LEXICAL,1.0,unit,Electronics,5900.0,5900.0,2
